"LOCATION"	"Country"	"VARIABLE"	"Variable"	"FREQUENCY"	"Frequency"	"TIME"	"Time"	"Unit Code"	"Unit"	"PowerCode Code"	"PowerCode"	"Reference Period Code"	"Reference Period"	"Value"	"Flag Codes"	"Flags"
"JPN"	"Japon"	"GDPV_ANNPCT"	"Produit intérieur brut, en volume, croissance"	"A"	"Annuelle"	"2020"	"2020"	"PC"	"Pourcentage"	"0"	"Unités"	"2011"	"2011"	-6.04986132611869		
"KOR"	"Corée"	"GDPV_ANNPCT"	"Produit intérieur brut, en volume, croissance"	"A"	"Annuelle"	"2020"	"2020"	"PC"	"Pourcentage"	"0"	"Unités"	"2015"	"2015"	-1.22937055581248		
"LUX"	"Luxembourg"	"GDPV_ANNPCT"	"Produit intérieur brut, en volume, croissance"	"A"	"Annuelle"	"2020"	"2020"	"PC"	"Pourcentage"	"0"	"Unités"	"2010"	"2010"	-6.49753172597918		
"MEX"	"Mexique"	"GDPV_ANNPCT"	"Produit intérieur brut, en volume, croissance"	"A"	"Annuelle"	"2020"	"2020"	"PC"	"Pourcentage"	"0"	"Unités"	"2013"	"2013"	-7.54304976387498		
"NLD"	"Pays-Bas"	"GDPV_ANNPCT"	"Produit intérieur brut, en volume, croissance"	"A"	"Annuelle"	"2020"	"2020"	"PC"	"Pourcentage"	"0"	"Unités"	"2015"	"2015"	-8.01598523951021		
"NZL"	"Nouvelle-Zélande"	"GDPV_ANNPCT"	"Produit intérieur brut, en volume, croissance"	"A"	"Annuelle"	"2020"	"2020"	"PC"	"Pourcentage"	"0"	"Unités"	"2009_10"	"2009-10"	-8.86987196416215		
"POL"	"Pologne"	"GDPV_ANNPCT"	"Produit intérieur brut, en volume, croissance"	"A"	"Annuelle"	"2020"	"2020"	"PC"	"Pourcentage"	"0"	"Unités"	"2010"	"2010"	-7.44302104996919		
"PRT"	"Portugal"	"GDPV_ANNPCT"	"Produit intérieur brut, en volume, croissance"	"A"	"Annuelle"	"2020"	"2020"	"PC"	"Pourcentage"	"0"	"Unités"	"2016"	"2016"	-9.354635748397		
"SVK"	"République slovaque"	"GDPV_ANNPCT"	"Produit intérieur brut, en volume, croissance"	"A"	"Annuelle"	"2020"	"2020"	"PC"	"Pourcentage"	"0"	"Unités"	"2010"	"2010"	-9.2849476724907		
"ESP"	"Espagne"	"GDPV_ANNPCT"	"Produit intérieur brut, en volume, croissance"	"A"	"Annuelle"	"2020"	"2020"	"PC"	"Pourcentage"	"0"	"Unités"	"2015"	"2015"	-11.1371651651808		
"SWE"	"Suède"	"GDPV_ANNPCT"	"Produit intérieur brut, en volume, croissance"	"A"	"Annuelle"	"2020"	"2020"	"PC"	"Pourcentage"	"0"	"Unités"	"2017"	"2017"	-6.68256613399719		
"CHE"	"Suisse"	"GDPV_ANNPCT"	"Produit intérieur brut, en volume, croissance"	"A"	"Annuelle"	"2020"	"2020"	"PC"	"Pourcentage"	"0"	"Unités"	"2010"	"2010"	-7.70723189171419		
"TUR"	"Turquie"	"GDPV_ANNPCT"	"Produit intérieur brut, en volume, croissance"	"A"	"Annuelle"	"2020"	"2020"	"PC"	"Pourcentage"	"0"	"Unités"	"2009"	"2009"	-4.80171191116672		
"GBR"	"Royaume-Uni"	"GDPV_ANNPCT"	"Produit intérieur brut, en volume, croissance"	"A"	"Annuelle"	"2020"	"2020"	"PC"	"Pourcentage"	"0"	"Unités"	"2016"	"2016"	-11.4976658356624		
"USA"	"États-Unis"	"GDPV_ANNPCT"	"Produit intérieur brut, en volume, croissance"	"A"	"Annuelle"	"2020"	"2020"	"PC"	"Pourcentage"	"0"	"Unités"	"2012"	"2012"	-7.30469395023191		
"OTO"	"OCDE - Total"	"GDPV_ANNPCT"	"Produit intérieur brut, en volume, croissance"	"A"	"Annuelle"	"2020"	"2020"	"PC"	"Pourcentage"	"0"	"Unités"	"2015"	"2015"	-7.54300380450192		
"BRA"	"Brésil"	"GDPV_ANNPCT"	"Produit intérieur brut, en volume, croissance"	"A"	"Annuelle"	"2020"	"2020"	"PC"	"Pourcentage"	"0"	"Unités"	"2000"	"2000"	-7.44313430940871		
"CHL"	"Chili"	"GDPV_ANNPCT"	"Produit intérieur brut, en volume, croissance"	"A"	"Annuelle"	"2020"	"2020"	"PC"	"Pourcentage"	"0"	"Unités"	"2013"	"2013"	-5.56335768336633		
"CHN"	"Chine (République populaire de)"	"GDPV_ANNPCT"	"Produit intérieur brut, en volume, croissance"	"A"	"Annuelle"	"2020"	"2020"	"PC"	"Pourcentage"	"0"	"Unités"	"2015"	"2015"	-2.63222181257736		
"COL"	"Colombie"	"GDPV_ANNPCT"	"Produit intérieur brut, en volume, croissance"	"A"	"Annuelle"	"2020"	"2020"	"PC"	"Pourcentage"	"0"	"Unités"	"2015"	"2015"	-6.12844991469798		
"CRI"	"Costa Rica"	"GDPV_ANNPCT"	"Produit intérieur brut, en volume, croissance"	"A"	"Annuelle"	"2020"	"2020"	"PC"	"Pourcentage"	"0"	"Unités"	"2012"	"2012"	-4.08608719711939		
"EST"	"Estonie"	"GDPV_ANNPCT"	"Produit intérieur brut, en volume, croissance"	"A"	"Annuelle"	"2020"	"2020"	"PC"	"Pourcentage"	"0"	"Unités"	"2015"	"2015"	-8.37402604364446		
"IND"	"Inde"	"GDPV_ANNPCT"	"Produit intérieur brut, en volume, croissance"	"A"	"Annuelle"	"2020"	"2020"	"PC"	"Pourcentage"	"0"	"Unités"	"2011_12"	"2011-12"	-3.7204304359347		
"IDN"	"Indonésie"	"GDPV_ANNPCT"	"Produit intérieur brut, en volume, croissance"	"A"	"Annuelle"	"2020"	"2020"	"PC"	"Pourcentage"	"0"	"Unités"	"2010"	"2010"	-2.76409784890567		
"ISR"	"Israël"	"GDPV_ANNPCT"	"Produit intérieur brut, en volume, croissance"	"A"	"Annuelle"	"2020"	"2020"	"PC"	"Pourcentage"	"0"	"Unités"	"2015"	"2015"	-6.15633024722534		
"LVA"	"Lettonie"	"GDPV_ANNPCT"	"Produit intérieur brut, en volume, croissance"	"A"	"Annuelle"	"2020"	"2020"	"PC"	"Pourcentage"	"0"	"Unités"	"2015"	"2015"	-8.06266880611148		
"RUS"	"Russie"	"GDPV_ANNPCT"	"Produit intérieur brut, en volume, croissance"	"A"	"Annuelle"	"2020"	"2020"	"PC"	"Pourcentage"	"0"	"Unités"	"2016"	"2016"	-8.03119088931574		
"SVN"	"Slovénie"	"GDPV_ANNPCT"	"Produit intérieur brut, en volume, croissance"	"A"	"Annuelle"	"2020"	"2020"	"PC"	"Pourcentage"	"0"	"Unités"	"2010"	"2010"	-7.81764904037028		
"ZAF"	"Afrique du Sud"	"GDPV_ANNPCT"	"Produit intérieur brut, en volume, croissance"	"A"	"Annuelle"	"2020"	"2020"	"PC"	"Pourcentage"	"0"	"Unités"	"2010"	"2010"	-7.46202840577889		
"WLD"	"Monde"	"GDPV_ANNPCT"	"Produit intérieur brut, en volume, croissance"	"A"	"Annuelle"	"2020"	"2020"	"PC"	"Pourcentage"	"0"	"Unités"	"2015"	"2015"	-5.98047923374036		
"LTU"	"Lituanie"	"GDPV_ANNPCT"	"Produit intérieur brut, en volume, croissance"	"A"	"Annuelle"	"2020"	"2020"	"PC"	"Pourcentage"	"0"	"Unités"	"2015"	"2015"	-8.07539486489354		
"ARG"	"Argentine"	"GDPV_ANNPCT"	"Produit intérieur brut, en volume, croissance"	"A"	"Annuelle"	"2020"	"2020"	"PC"	"Pourcentage"	"0"	"Unités"	"2004"	"2004"	-8.34858588166183		
"NOR"	"Norvège"	"GDPV_ANNPCT"	"Produit intérieur brut, en volume, croissance"	"A"	"Annuelle"	"2020"	"2020"	"PC"	"Pourcentage"	"0"	"Unités"	"2017"	"2017"	-5.98868226652746		
"EA17"	"Zone euro (17 pays)"	"GDPV_ANNPCT"	"Produit intérieur brut, en volume, croissance"	"A"	"Annuelle"	"2020"	"2020"	"PC"	"Pourcentage"	"0"	"Unités"	"2015"	"2015"	-9.07344728459434		
